customer_id,first_name,last_name,email,city,state,country,join_date,is_loyal_customer
9906,Beth,Solomon,bsolomon@example.com,North Robin,Wyoming,Sierra Leone,2023-08-11,False
9907,Erin,Smith,erin_smith@roberts-pierce.net,Fisherview,Colorado,French Polynesia,2021-10-01,False
9908,David,Evans,david80@hotmail.com,Lake Johnny,South Carolina,Netherlands Antilles,2023-09-27,False
9909,Jennifer,Gonzalez,jennifer_gonzalez@jones-knight.com,East Jonathan,Connecticut,Bouvet Island (Bouvetoya),2024-11-28,False
9910,Gerald,Lucero,gerald.lucero@yahoo.com,Davidmouth,New Jersey,Paraguay,2021-04-27,False
9911,Mark,Jackson,mark50@yahoo.com,North Kevin,Utah,New Caledonia,2023-07-19,False
9912,Justin,Summers,justin.summers@yahoo.com,West Michael,West Virginia,Madagascar,2024-05-08,False
9913,Mary,Baker,mary77@hotmail.com,North Matthewborough,Illinois,Cocos (Keeling) Islands,2022-06-25,False
9914,Maria,Morgan,maria_morgan@scott.org,Goodwinland,Texas,Myanmar,2022-08-09,False
9915,Melissa,Watkins,melissa45@yahoo.com,Youngburgh,Oklahoma,Montenegro,2023-06-08,False
9916,Erin,Simon,erin_simon@francis.com,South Amanda,Washington,Dominican Republic,2021-07-31,True
9917,Kristin,Woods,kristin.woods@hotmail.com,Port George,Wyoming,United Arab Emirates,2024-09-23,True
9918,Sherry,Knight,sherry_knight@pratt-guzman.com,Copelandhaven,New Mexico,Ethiopia,2024-08-31,False
9919,Eric,Farrell,eric46@yahoo.com,Avilaborough,Rhode Island,Anguilla,2022-03-18,True
9920,Darryl,English,denglish@example.com,New Ericton,California,Suriname,2021-08-25,True
9921,Taylor,Mason,taylor.mason@yahoo.com,Sherryside,New Jersey,Solomon Islands,2023-02-26,True
9922,Eric,Evans,eric58@gmail.com,New Ryanchester,Indiana,Guatemala,2021-04-20,False
9923,Dawn,Jackson,dawn_jackson@williams.org,West Donaldhaven,South Carolina,Thailand,2021-12-12,False
9924,Amy,Chan,amy19@gmail.com,West Susan,Minnesota,Saint Martin,2022-09-22,False
9925,Angel,Fleming,afleming@example.org,South Jerome,New Jersey,Guinea,2020-11-12,True
9926,Chelsea,Hughes,chelsea47@yahoo.com,Lawrencebury,Nevada,Paraguay,2020-10-18,True
9927,Joshua,Bird,joshua_bird@andersen.com,Donaldport,Indiana,Rwanda,2020-10-20,False
9928,Nathan,Logan,nlogan@example.net,Port Jennifer,Kentucky,Saint Barthelemy,2024-08-14,True
9929,Steven,Hess,steven54@yahoo.com,Dominiqueside,Wyoming,Spain,2022-06-25,False
9930,Elizabeth,Brennan,ebrennan@example.com,Mayland,Indiana,Syrian Arab Republic,2021-10-26,True
9931,Derek,Taylor,derek64@hotmail.com,Marcusport,Oregon,Sudan,2022-07-07,False
9932,Randall,Lowery,randall18@yahoo.com,West Joshua,Tennessee,Canada,2020-10-25,False
9933,Susan,Turner,sturner@example.net,Pooleville,Hawaii,United States of America,2022-07-17,True
9934,Jennifer,Stuart,jennifer58@gmail.com,Lake Jessicafort,Texas,Angola,2020-12-20,True
9935,Mark,Spencer,mark98@hotmail.com,North Jimmyhaven,Ohio,Malta,2021-12-17,True
9936,Tina,Smith,tina.smith@hotmail.com,East Ryan,Nebraska,Ghana,2021-05-26,True
9937,Robert,Sanchez,rsanchez@example.net,Lake Nancyside,Rhode Island,Kiribati,2024-04-30,True
9938,Sarah,Cox,sarah_cox@murray-gomez.com,New Kennethhaven,Arizona,Gabon,2021-05-26,False
9939,Stephanie,Adkins,stephanie_adkins@smith.net,Kaylafurt,West Virginia,Brazil,2023-08-26,True
9940,Maria,Jones,maria31@yahoo.com,Jamesshire,Virginia,Egypt,2023-08-12,False
9941,Lacey,Beasley,lacey_beasley@fisher.com,West John,Oklahoma,Macao,2022-01-20,False
9942,Angela,Porter,angela_porter@flores-kim.info,Hallside,Massachusetts,Taiwan,2022-11-13,True
9943,Michael,Carter,michael.carter@gmail.com,Allenbury,California,Saint Barthelemy,2021-06-19,True
9944,Christopher,Johnson,christopher32@gmail.com,Kristenfort,Idaho,Kyrgyz Republic,2023-12-11,True
9945,Angela,Johnson,ajohnson@example.com,East Chad,Florida,Tonga,2021-07-08,False
9946,Diane,Robinson,diane.robinson@yahoo.com,West Gregory,Texas,Kyrgyz Republic,2024-01-20,False
9947,Shawn,Gomez,shawn.gomez@gmail.com,South Amberstad,Mississippi,Equatorial Guinea,2021-09-01,False
9948,Ashley,Winters,ashley35@hotmail.com,West Brandonmouth,Nebraska,Monaco,2025-02-04,False
9949,Timothy,Robbins,timothy.robbins@gmail.com,Joneschester,Virginia,Andorra,2020-11-20,False
9950,Amanda,Miller,amanda82@yahoo.com,East Amanda,Alaska,Saint Pierre and Miquelon,2024-06-08,True
9951,Mallory,Harmon,mallory96@gmail.com,North Stephanie,Montana,Ethiopia,2024-02-19,False
9952,Dorothy,Mata,dorothy.mata@hotmail.com,East Ashleyhaven,Michigan,Cambodia,2024-10-14,False
9953,John,Rasmussen,jrasmussen@example.org,West Elizabethland,Indiana,Saint Kitts and Nevis,2023-07-16,True
9954,Mary,Cunningham,mcunningham@example.net,South Crystal,Minnesota,Guatemala,2021-12-26,False
9955,James,Taylor,james_taylor@olson.com,Tracytown,Idaho,Tonga,2021-06-21,True
9956,Regina,Schneider,regina12@gmail.com,Stevenfort,Oklahoma,Haiti,2020-12-31,True
9957,Rodney,Colon,rodney_colon@weaver-burgess.net,Jonathanbury,Hawaii,Slovenia,2020-11-04,True
9958,Michael,Graham,michael.graham@yahoo.com,New Wesleyfort,Arizona,Swaziland,2021-05-04,True
9959,Kathleen,Ford,kford@example.org,East Ronaldchester,Maine,Niue,2020-09-05,True
9960,Brittany,Carter,brittany_carter@huffman.com,Schneiderburgh,Vermont,Tunisia,2024-06-15,True
9961,Jennifer,Williams,jennifer97@gmail.com,Conradburgh,Kansas,Moldova,2022-10-10,False
9962,Amber,Perez,amber52@gmail.com,Lake Jonview,West Virginia,Tonga,2024-06-13,False
9963,Belinda,Duran,belinda.duran@hotmail.com,South Samanthamouth,Virginia,Falkland Islands (Malvinas),2021-10-10,False
9964,Mark,Carroll,mcarroll@example.com,Shanemouth,Iowa,Tuvalu,2024-05-21,True
9965,David,Walker,david53@hotmail.com,East Heatherview,North Dakota,Sierra Leone,2023-07-06,False
9966,Stephen,Sawyer,stephen10@yahoo.com,Blakeside,Alaska,Cayman Islands,2022-11-11,True
9967,Elizabeth,Rodriguez,elizabeth51@gmail.com,West Brendaton,Louisiana,Montenegro,2021-03-30,True
9968,Molly,Howell,molly_howell@allen-mason.info,Nicholasport,New Jersey,Rwanda,2023-01-27,True
9969,Jessica,Johnson,jessica.johnson@yahoo.com,Port Lindashire,New Mexico,Brunei Darussalam,2020-09-07,False
9970,Daniel,Snyder,daniel21@hotmail.com,East Debbiemouth,New Hampshire,Benin,2023-12-27,True
9971,Steven,Reed,sreed@example.org,Randolphbury,Missouri,Syrian Arab Republic,2024-12-08,False
9972,Kimberly,Carter,kimberly_carter@jackson.biz,Port Sarahside,Indiana,French Guiana,2023-02-27,True
9973,Lauren,Cox,lauren34@gmail.com,East Vanessa,Arkansas,Mayotte,2021-09-22,True
9974,Cindy,Turner,cindy.turner@hotmail.com,Wrightbury,Pennsylvania,Sri Lanka,2024-07-14,True
9975,Brian,Anderson,brian.anderson@hotmail.com,South Bryanside,Alabama,Grenada,2023-03-17,False
9976,Elizabeth,Jimenez,ejimenez@example.com,Lake Michaelshire,Delaware,Saint Kitts and Nevis,2020-10-02,False
9977,Kevin,Dominguez,kevin43@hotmail.com,Robertstad,California,Lesotho,2021-12-05,True
9978,Aaron,Gregory,aaron.gregory@gmail.com,East Daniellehaven,Idaho,Panama,2024-02-27,False
9979,Philip,Greene,philip33@hotmail.com,Fisherburgh,Delaware,Cape Verde,2024-11-10,True
9980,Carolyn,French,carolyn_french@bruce.com,Derekstad,Minnesota,Bhutan,2021-01-29,True
9981,Ryan,Chan,rchan@example.net,Elizabethborough,Kansas,Syrian Arab Republic,2024-02-14,False
9982,Sandy,Mcgee,sandy80@hotmail.com,South Teresaport,Delaware,Norway,2024-08-26,True
9983,Colleen,Jackson,cjackson@example.org,South Michelle,Connecticut,Martinique,2024-03-18,True
9984,Jeffrey,Martin,jeffrey_martin@lopez-hunt.com,West Dawnburgh,Massachusetts,Mongolia,2021-01-04,False
9985,Paul,Smith,paul_smith@kennedy.com,South Ashleyside,California,Ireland,2021-10-22,False
9986,Donald,Washington,donald_washington@jackson-walker.com,South Luke,Illinois,Ecuador,2024-02-06,False
9987,Amanda,Kim,amanda.kim@yahoo.com,Phillipfort,Connecticut,Wallis and Futuna,2021-02-27,True
9988,Mary,Villarreal,mary_villarreal@oliver-williams.com,East Nicole,South Carolina,Macao,2022-03-09,True
9989,Ashley,Kent,ashley.kent@yahoo.com,East Craigmouth,South Dakota,Swaziland,2022-07-21,False
9990,Pamela,Mayer,pamela90@gmail.com,Cesarland,Florida,Sao Tome and Principe,2022-01-31,False
9991,Chelsea,Church,chelsea_church@smith-hobbs.info,Garytown,Indiana,Thailand,2022-02-15,False
9992,Tami,Hoffman,tami.hoffman@hotmail.com,Frederickbury,Vermont,Cambodia,2021-11-11,True
9993,Kaitlin,Rodriguez,kaitlin_rodriguez@bennett-edwards.com,New Carriefort,Idaho,China,2021-01-02,False
9994,Nicole,Bailey,nbailey@example.com,South Catherine,Indiana,Turkey,2023-08-05,True
9995,Tonya,Morrow,tmorrow@example.com,Karenville,New Jersey,Saint Vincent and the Grenadines,2022-04-10,True
9996,Lauren,Lyons,lauren63@gmail.com,New David,Oregon,Luxembourg,2022-04-26,True
9997,Tony,Obrien,tony30@hotmail.com,Katelynview,Florida,Antigua and Barbuda,2021-07-19,True
9998,Marilyn,Anderson,manderson@example.com,South Nicole,Rhode Island,Kuwait,2023-04-16,False
9999,Evan,Wagner,evan10@hotmail.com,Hugheshaven,Minnesota,Guinea,2021-08-13,True
10000,Alexandra,Parks,alexandra.parks@hotmail.com,Vegahaven,South Carolina,Niue,2022-08-15,False
10001,Vicki,Aguirre,vicki13@yahoo.com,South Robert,Oklahoma,Uganda,2023-10-05,False
10002,David,Fields,david.fields@gmail.com,Port Christopher,Minnesota,Montenegro,2021-07-16,False
10003,Elizabeth,Taylor,etaylor@example.org,Greerview,South Dakota,Dominica,2021-12-27,False
10004,Jay,Romero,jay_romero@vega.biz,South Michael,Arkansas,Serbia,2020-08-27,True
10005,Michael,Harris,michael.harris@hotmail.com,Hollandton,Illinois,Vietnam,2021-07-25,True
10006,Jeffrey,Watson,jeffrey.watson@gmail.com,North Carolynport,Florida,Bhutan,2024-02-13,True
10007,Wayne,Rivera,wayne.rivera@gmail.com,Port Tonyport,North Dakota,Fiji,2022-03-06,False
10008,George,Henderson,george_henderson@morris.net,Samanthachester,Oregon,Namibia,2023-04-02,False
10009,Rodney,Aguilar,rodney.aguilar@hotmail.com,Robinfort,Colorado,Guernsey,2022-09-10,True
10010,David,Smith,dsmith@example.org,Port Christopherton,Pennsylvania,Afghanistan,2020-12-08,False
10011,Lindsay,James,lindsay.james@yahoo.com,West Nicholas,Montana,Spain,2024-01-03,True
10012,David,Clark,dclark@example.net,Smithview,Kentucky,Christmas Island,2022-12-19,False
10013,Barbara,Miller,barbara_miller@walsh.com,New James,Missouri,Sao Tome and Principe,2021-03-03,False
10014,Lee,Jackson,ljackson@example.org,Port Julia,Florida,France,2020-12-02,True
10015,Cody,James,cjames@example.com,Port Tasha,South Carolina,Liberia,2024-03-11,True
10016,Marcus,Perez,marcus_perez@patel.com,Robinsonberg,Idaho,South Georgia and the South Sandwich Islands,2021-07-13,False
10017,Jennifer,Johnson,jjohnson@example.org,Taylorville,North Carolina,Djibouti,2023-04-27,False
10018,Jeffrey,Ortiz,jortiz@example.net,Port Chadville,Texas,Vanuatu,2021-03-03,False
10019,Raymond,Marshall,raymond71@hotmail.com,South Jillhaven,Kansas,Serbia,2024-08-26,False
10020,Gregory,Mayer,gregory32@hotmail.com,Diazmouth,New Jersey,Cameroon,2023-06-23,False
10021,Troy,Williams,twilliams@example.com,Johnstad,Colorado,Seychelles,2021-08-20,True
10022,Sandra,Powell,spowell@example.org,Lake Justinfort,New Jersey,Norway,2021-06-29,True
10023,Thomas,Lynch,thomas_lynch@snyder.com,Lisachester,Texas,Trinidad and Tobago,2023-10-19,True
10024,Tiffany,Lewis,tiffany_lewis@oneill.com,West Joel,Montana,Algeria,2023-08-08,True
10025,Christopher,Fitzgerald,christopher.fitzgerald@gmail.com,Port Michaelhaven,Oklahoma,Mongolia,2022-11-03,False
10026,Jessica,Gonzalez,jessica10@yahoo.com,Johnmouth,North Carolina,Germany,2024-10-16,False
10027,Lisa,Carr,lisa.carr@hotmail.com,Beverlyburgh,Maine,Saudi Arabia,2021-11-19,True
10028,Amanda,Carlson,acarlson@example.org,Jennifertown,Hawaii,Slovenia,2023-03-22,False
10029,Ashley,Costa,acosta@example.org,Port Christopher,Arkansas,Gambia,2023-03-17,True
10030,Lee,Howard,lee_howard@phillips.net,North Evanberg,South Dakota,Moldova,2023-03-26,False
10031,Mary,Martinez,mary.martinez@hotmail.com,Clintonton,Arizona,Guernsey,2021-10-16,True
10032,Daniel,Smith,dsmith@example.com,Crosbyshire,Alaska,Portugal,2025-01-22,True
10033,Shelly,Melton,smelton@example.org,Rebeccastad,Maine,French Southern Territories,2024-09-17,True
10034,Felicia,Lopez,felicia_lopez@savage.com,Steveshire,Virginia,Aruba,2024-08-14,True
10035,Ryan,Castro,ryan22@gmail.com,New Jacob,Colorado,Turkey,2022-11-15,True
10036,Kathryn,Johnson,kjohnson@example.net,Ronaldstad,Montana,Malawi,2022-07-09,True
10037,William,Young,william.young@yahoo.com,Stevenland,Hawaii,Niue,2022-11-10,False
10038,Eric,Harris,eharris@example.net,Rachelton,Maryland,Hong Kong,2020-11-15,True
10039,Michael,Salinas,msalinas@example.net,South Garyview,Alabama,Greenland,2023-03-18,True
10040,Brian,Roach,broach@example.net,West Michael,South Carolina,Holy See (Vatican City State),2022-04-03,False
10041,Natasha,Cantu,natasha80@hotmail.com,Port Kathleenland,Maryland,Haiti,2025-01-03,True
10042,William,Daniel,william.daniel@gmail.com,East Josephport,Montana,Slovenia,2023-12-24,False
10043,David,Wallace,dwallace@example.org,Port Kristen,Idaho,Korea,2021-10-23,False
10044,Jamie,Bailey,jamie.bailey@gmail.com,South Tony,Illinois,Mexico,2022-01-06,False
10045,Haley,Evans,hevans@example.net,New Nicolehaven,Maine,Niger,2022-08-14,False
10046,Kimberly,Petersen,kpetersen@example.net,New Steveton,Indiana,Syrian Arab Republic,2023-12-26,True
10047,Victoria,Kennedy,victoria_kennedy@andrade.org,Danielburgh,South Carolina,Armenia,2024-09-26,False
10048,Ryan,Chen,ryan.chen@yahoo.com,East Ianberg,Connecticut,North Macedonia,2023-08-14,False
10049,Charles,Horton,charles72@hotmail.com,Brownshire,Nebraska,Costa Rica,2022-01-10,False
10050,Kathryn,Rodriguez,kathryn_rodriguez@hudson.com,West Shannonburgh,Utah,Somalia,2023-09-11,True
10051,Alexandria,Mora,alexandria.mora@yahoo.com,Elizabethville,Colorado,Eritrea,2022-08-17,True
10052,David,Harris,david19@yahoo.com,South Nichole,West Virginia,Tunisia,2020-10-22,True
10053,Jill,Garcia,jgarcia@example.org,South Michaelview,Vermont,Samoa,2022-02-11,False
10054,Angela,Melton,angela_melton@moore.com,East Sydneyberg,Missouri,Netherlands,2024-09-27,False
10055,Kelly,Lewis,kelly_lewis@paul.com,Port Michaelhaven,West Virginia,Wallis and Futuna,2023-09-04,True
10056,Danielle,Johnson,danielle66@hotmail.com,Williamsview,South Dakota,Indonesia,2024-04-14,False
10057,Todd,Williams,todd10@gmail.com,Austinbury,Maine,French Southern Territories,2022-06-03,True
10058,Mckenzie,Hansen,mhansen@example.net,North Adam,New Hampshire,Burkina Faso,2022-05-13,True
10059,Peter,Thomas,peter_thomas@rivers.com,Morenostad,Indiana,Liechtenstein,2021-10-03,False
10060,Zachary,Navarro,zachary.navarro@gmail.com,Martinshire,New Jersey,Australia,2024-05-15,True
10061,Ian,Thompson,ian.thompson@hotmail.com,North Margarethaven,Louisiana,Morocco,2021-10-03,True
10062,Ryan,Cook,ryan.cook@yahoo.com,Gordonburgh,Florida,Dominican Republic,2025-01-19,True
10063,Jill,Cummings,jcummings@example.net,South Cherylshire,Missouri,Norway,2020-11-27,False
10064,Diana,Bailey,diana64@hotmail.com,Port Aliceberg,Michigan,Benin,2022-01-23,False
10065,Connor,Thomas,connor75@gmail.com,New Annaland,Maine,American Samoa,2023-10-15,False
10066,Juan,Taylor,juan_taylor@nguyen.com,Salazarborough,Rhode Island,Brunei Darussalam,2024-09-21,True
10067,James,Perez,jperez@example.com,Littleborough,Arizona,Northern Mariana Islands,2021-03-25,False
10068,Sergio,Lyons,sergio94@yahoo.com,Julianhaven,Florida,French Southern Territories,2024-07-14,False
10069,Joseph,Murillo,joseph_murillo@miller-williams.com,Port Michael,Rhode Island,Bouvet Island (Bouvetoya),2023-07-05,True
10070,Jennifer,Novak,jennifer_novak@koch.com,Lake Markburgh,Washington,China,2022-12-27,True
10071,Christopher,Benson,cbenson@example.net,Kaiserborough,New York,Austria,2023-03-05,False
10072,Meagan,Thomas,mthomas@example.net,Shanetown,New Mexico,Indonesia,2024-02-18,False
10073,Amanda,Gray,amanda.gray@yahoo.com,New Stephaniefort,Utah,Ghana,2021-12-16,True
10074,Erin,Mcintosh,erin_mcintosh@black.info,North Brittanyshire,Kentucky,Bermuda,2021-09-07,True
10075,Michael,Kim,mkim@example.org,Berrychester,Minnesota,Solomon Islands,2023-09-29,True
10076,Eric,Smith,eric_smith@jackson.biz,South George,Missouri,Qatar,2021-11-18,False
10077,Christopher,Bell,cbell@example.net,Anthonyport,Vermont,Andorra,2023-04-22,False
10078,Nancy,Lynch,nancy32@gmail.com,Hubbardfurt,Tennessee,Suriname,2024-10-17,True
10079,Charles,Long,clong@example.com,New Anne,Arkansas,British Indian Ocean Territory (Chagos Archipelago),2023-12-14,False
10080,Bobby,Warner,bobby_warner@hill.com,Greeneton,Hawaii,Yemen,2020-10-13,False
10081,Kyle,Goodwin,kyle_goodwin@griffith-hernandez.org,Melissaberg,Colorado,Oman,2022-01-04,False
10082,William,Reynolds,william_reynolds@lee.com,Emilystad,Iowa,Belize,2021-04-16,False
10083,Marilyn,Evans,marilyn26@yahoo.com,South Evelynstad,Ohio,Spain,2023-09-29,True
10084,Jerry,Lamb,jlamb@example.com,East Melissaberg,New Mexico,Mayotte,2021-09-10,False
10085,James,Wells,james.wells@hotmail.com,Tonyachester,Virginia,Uzbekistan,2022-10-17,False
10086,Maria,Griffith,mgriffith@example.com,Port Michaelton,Pennsylvania,Equatorial Guinea,2025-01-31,False
10087,Sierra,Solis,sierra.solis@yahoo.com,New Michaelmouth,Nevada,Chile,2025-02-06,False
10088,Samuel,Johnson,samuel_johnson@brown.biz,Port Melissa,Kansas,Sweden,2023-01-28,True
10089,Emily,Ortega,emily.ortega@gmail.com,Stevensberg,Colorado,Guinea,2024-02-06,True
10090,Tonya,Jackson,tonya58@yahoo.com,Martinezport,Oregon,Italy,2024-05-17,True
10091,Lisa,Sharp,lisa23@yahoo.com,Russellstad,Rhode Island,Burkina Faso,2021-06-26,True
10092,Teresa,Franklin,tfranklin@example.com,Basston,Alabama,Morocco,2020-12-12,False
10093,Paul,Morales,paul16@hotmail.com,Port Amanda,Rhode Island,Saint Vincent and the Grenadines,2023-06-25,True
10094,Elizabeth,Alvarez,elizabeth_alvarez@heath.net,Juliaton,Texas,Northern Mariana Islands,2022-05-18,True
10095,Aaron,Rios,aaron.rios@hotmail.com,Lake Timothy,Iowa,Cyprus,2024-08-14,False
10096,Todd,Miller,todd.miller@hotmail.com,Nicoleburgh,Maryland,Tajikistan,2023-12-22,True
10097,Justin,Lopez,justin_lopez@gonzales-fletcher.org,Amystad,Georgia,Wallis and Futuna,2020-11-16,False
10098,Shannon,Thompson,sthompson@example.com,West Amanda,Colorado,Uzbekistan,2024-09-20,True
10099,Kathy,Sandoval,kathy.sandoval@gmail.com,Hartmanberg,Louisiana,Iraq,2020-12-06,True
10100,Shaun,Adams,sadams@example.com,Kathrynfurt,Oregon,Grenada,2023-05-08,False
10101,Edward,Park,edward_park@sutton.biz,Nancymouth,Colorado,Timor-Leste,2021-06-24,False
10102,Melissa,Schneider,melissa38@gmail.com,West Michael,Nevada,Kyrgyz Republic,2023-05-07,True
10103,Kyle,Curry,kyle.curry@hotmail.com,Woodardland,Massachusetts,Netherlands Antilles,2022-06-27,True
10104,Christopher,Ponce,christopher_ponce@lynch.com,Jimland,Arizona,Armenia,2022-10-03,True
10105,Dorothy,Sampson,dorothy.sampson@hotmail.com,North Kerryport,Florida,Benin,2020-09-10,False
10106,Charles,Mclean,charles75@hotmail.com,Lake Kyleborough,North Carolina,France,2021-10-04,True
10107,Daniel,Shea,daniel89@hotmail.com,Lake Maryport,Kentucky,Heard Island and McDonald Islands,2024-03-07,False
10108,Jill,Stewart,jill.stewart@gmail.com,Mindybury,West Virginia,Ecuador,2024-11-07,False
10109,Jessica,Morgan,jmorgan@example.com,West Williamside,North Carolina,Isle of Man,2022-04-11,True
10110,Tracy,Abbott,tabbott@example.org,Landryfurt,Utah,Kiribati,2024-01-31,False
10111,Kelly,Baldwin,kbaldwin@example.com,Port Danielmouth,Mississippi,Denmark,2021-07-26,True
10112,Erica,Ward,erica99@gmail.com,Thompsonmouth,Alaska,Burundi,2024-02-26,True
10113,Julie,Barron,julie.barron@hotmail.com,West Michaelburgh,Colorado,Argentina,2020-09-24,False
10114,Christian,Martin,cmartin@example.net,West Philip,North Dakota,Colombia,2023-02-05,True
10115,Edward,Jones,ejones@example.com,Port Tina,Wisconsin,Tonga,2024-09-11,True
10116,Micheal,Howard,micheal.howard@hotmail.com,East Josephmouth,Vermont,El Salvador,2024-11-10,True
10117,Stephanie,Johnson,stephanie_johnson@johnson.com,New Kellytown,New Hampshire,North Macedonia,2021-09-03,False
10118,Beverly,Ramirez,beverly92@hotmail.com,Gardnerview,Maine,Senegal,2022-11-14,False
10119,Brian,Snyder,bsnyder@example.org,East Victorville,Connecticut,Hong Kong,2023-02-03,False
10120,Larry,Lindsey,llindsey@example.net,Davidtown,Indiana,Spain,2023-05-10,False
10121,Grace,Bryant,grace62@yahoo.com,Richardville,Nevada,Lesotho,2024-08-01,False
10122,Richard,Scott,richard11@gmail.com,West Steven,New Mexico,Peru,2021-05-11,False
10123,Lisa,Sullivan,lsullivan@example.com,Robinsonhaven,Georgia,Pitcairn Islands,2024-03-16,True
10124,Laura,Fowler,lfowler@example.org,Morenoborough,Wisconsin,Holy See (Vatican City State),2021-05-05,True
10125,Christopher,Patrick,christopher_patrick@stanley.info,South Brandontown,Wisconsin,Holy See (Vatican City State),2023-09-05,False
10126,Jennifer,Morris,jennifer55@yahoo.com,Gonzalezside,Mississippi,Syrian Arab Republic,2023-08-09,False
10127,James,Crosby,james_crosby@potter.com,Gonzalezton,Oregon,Guyana,2022-07-23,False
10128,Patricia,Rios,patricia71@gmail.com,New Melanieville,Oregon,Germany,2022-12-17,False
10129,Keith,Carroll,kcarroll@example.net,Davisstad,Wisconsin,Ireland,2024-02-03,True
10130,Kevin,Johnson,kevin_johnson@ryan.biz,Cowanton,Wyoming,Cook Islands,2025-02-18,True
10131,Amanda,Reid,amanda_reid@conley.com,Johnsonbury,California,Nigeria,2023-06-22,False
10132,Nicholas,Nelson,nicholas61@gmail.com,Porterville,Illinois,Poland,2024-09-21,True
10133,Charles,Gilbert,charles_gilbert@west-alexander.net,South Samanthachester,North Dakota,Poland,2021-04-08,False
10134,Jasmine,Daniels,jasmine31@hotmail.com,North Daniel,Ohio,Finland,2022-12-19,False
10135,Kelly,Elliott,kelly85@hotmail.com,South Michael,Oklahoma,Trinidad and Tobago,2022-10-23,False
10136,Morgan,Webb,mwebb@example.net,East Victoriastad,Maine,Georgia,2021-09-14,False
10137,Deborah,Lawrence,deborah54@yahoo.com,North Kelly,Oklahoma,Svalbard & Jan Mayen Islands,2023-10-21,False
10138,Kyle,Burke,kyle92@gmail.com,New Stephanieburgh,Maine,Azerbaijan,2024-07-25,True
10139,Brittany,Moses,bmoses@example.net,New Dawn,New Hampshire,Hong Kong,2023-08-10,False
10140,Jennifer,Coleman,jcoleman@example.net,Freemanfurt,Pennsylvania,New Caledonia,2023-01-16,True
10141,Timothy,Drake,timothy.drake@gmail.com,Craigberg,South Dakota,Malta,2021-10-22,True
10142,Matthew,Bryant,matthew_bryant@perez.com,West Tiffany,South Dakota,Bangladesh,2023-09-17,True
10143,Kristin,Thompson,kristin.thompson@gmail.com,Hudsonview,Nebraska,North Macedonia,2024-10-02,True
10144,Mark,Torres,mtorres@example.net,Chapmanton,Idaho,Falkland Islands (Malvinas),2021-08-24,True
10145,Debra,Wilson,debra58@hotmail.com,South James,Indiana,Tajikistan,2023-02-21,False
10146,Diane,Nichols,diane75@hotmail.com,Sabrinaborough,Arkansas,Yemen,2024-12-28,True
10147,Sandra,Valentine,sandra_valentine@hartman.biz,East Kimberlyburgh,Texas,Croatia,2024-03-03,False
10148,Paul,Brooks,paul_brooks@stevens.com,Martinezview,Georgia,Faroe Islands,2023-05-27,False
10149,Michael,Stewart,mstewart@example.org,East Frederickborough,California,Nigeria,2024-09-11,False
10150,Arthur,Berger,arthur31@hotmail.com,Lake Jennifer,New Mexico,Holy See (Vatican City State),2020-10-11,True
10151,George,Humphrey,george.humphrey@yahoo.com,Francisbury,Alaska,Pakistan,2024-03-11,True
10152,Mark,Kim,mark_kim@becker.com,Sarahmouth,Tennessee,Iceland,2024-06-14,True
10153,Leroy,Clark,leroy.clark@hotmail.com,Thomaschester,New Jersey,Portugal,2025-01-18,True
10154,Marcia,Pace,marcia.pace@yahoo.com,Port Maryshire,Oregon,El Salvador,2023-07-20,False
10155,Vincent,Dunn,vdunn@example.com,Jenniferville,Delaware,Japan,2024-08-18,False
10156,Mark,Estrada,mark_estrada@morgan.com,Holtbury,New York,Cyprus,2023-01-19,False
10157,Lauren,Hays,lauren_hays@middleton-moss.org,West Nicholasmouth,Nebraska,Comoros,2021-12-11,False
10158,Gloria,Thomas,gloria.thomas@yahoo.com,Armstrongton,Missouri,Turkey,2022-09-24,False
10159,Joshua,Miller,joshua.miller@gmail.com,Johnbury,Alabama,Aruba,2023-03-05,True
10160,Michael,Hansen,mhansen@example.org,Johnsonport,Idaho,Israel,2024-10-23,False
10161,Travis,Robinson,travis_robinson@parrish-hernandez.com,Michaelburgh,Ohio,Comoros,2023-03-29,True
10162,Keith,Salas,ksalas@example.net,Juanmouth,Arkansas,South Africa,2021-12-20,False
10163,Nichole,Lopez,nichole96@hotmail.com,Floresberg,Connecticut,United Kingdom,2021-12-26,False
10164,Mary,Jackson,mjackson@example.net,Matthewtown,Missouri,Hungary,2022-03-19,False
10165,Richard,Foster,richard31@hotmail.com,West Sheryl,Montana,Ukraine,2024-07-02,False
10166,Jeffrey,Johnson,jeffrey_johnson@bailey-wallace.com,Lake Kristen,Arkansas,Luxembourg,2023-08-09,False
10167,Regina,Vasquez,rvasquez@example.org,West Carolineside,Iowa,Antigua and Barbuda,2024-10-27,False
10168,Jason,Peterson,jason.peterson@yahoo.com,East Doris,Nevada,Canada,2022-06-29,True
10169,Sharon,Pierce,sharon_pierce@james.com,Holmesview,Kansas,Nauru,2024-02-01,False
10170,Kayla,Ford,kayla.ford@hotmail.com,Valeriestad,Utah,Panama,2022-06-17,False
10171,Ryan,Randolph,ryan46@yahoo.com,New Suzanne,Vermont,United States Minor Outlying Islands,2024-09-02,False
